id,month,n_seconds_1,n_seconds_2,n_seconds_3,carrier,devicebrand,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,target
a550708b943d03903d30ea400,10,"1.539,927","783,383","129,64",TURK TELEKOM,samsung,"-1,612","4,439","-1,03","0,535","3,164","0,887","-0,367","0,849","0,451","-5,872","0,288","0,088","2,558","-1,014","2,577","-1,935","-1,894","-1,616","-0,731","-1,932","1,036","1,556","1,708","-0,282","-0,428","-3,078","0,431","-1,054","2,422","-1,095","1,808","2,443","-0,628","0,81","0,067","-4,847","1,343","2,703","-2,567","-1,261","0,728","-2,606","-2,828","0,835","0,945","1,536","0,005","-2,238",24,61,"menu9, menu2, menu6"
78d74b10b1113a41dca14d4de,10,"1.538,688","325,973","93,176",KKTCELL,OPPO,"-1,307","1,154","-0,189","-2,121","3,134","3,882","0,861","1,716","0,342","-3,374","0,821","0,397","2,551","-0,261","2,832","-2,189","-1,148","-2,64","0,747","-0,83","1,242","1,831","-1,391","0,23","0,609","-1,516","1,548","-1,914","0,378","-1,551","1,474","2,991","-0,955","0,445","1,15","-6,571","1,431","0,091","-2,274","-1,555","2,24","-1,766","-2,313","0,619","-1,151","1,855","-1,225","-2,879",16,37,"menu6, menu2, menu5"
e2af5f422a86abc379334325e,10,"1.537,691","993,552","965,366",TURK TELEKOM,Redmi,"-3,133","3,021","-1,153","0,902","2,964","3,849","0,293","0,771","1,616","-4,005","0,036","2,091","2,442","-2,151","3,851","-2,156","-1,563","-2,324","-1,295","-1,415","0,738","2,817","-0,976","-0,764","0,449","-0,524","1,505","-1,54","0,222","-0,737","1,274","1,83","-0,625","1,198","1,307","-5,224","0,393","0,267","-2,212","-1,45","0,34","-0,727","-3,076","2,506","-0,162","0,606","-0,685","-3,544",3,28,"menu6, menu2, menu1"
3a6e41d29d3830fa9d2ae1c1d,10,"1.532,941","244,351","64,568",TURKCELL,samsung,"-1,232","1,442","1,131","0,018","3,932","2,821","1,019","0,161","0,721","-4,724","-0,305","-0,094","2,44","0,641","2,915","-1,463","-1,773","-2,049","1,161","-1,578","1,341","0,912","-1,048","-0,082","0,477","0,455","1,509","-2,56","1,268","-2,139","-0,35","2,125","-0,196","0,068","-0,207","-6,452","0,649","2,757","-3,552","-1,595","0,455","-2,389","-1,816","1,429","1,074","0,854","-1,087","-2,055",16,67,"menu2, menu4, menu8"
83d2cfe1dfae69671771cdcdf,10,"1.531,756","301,502","291,986",TURKCELL,Apple,"-2,298","2,967","0,313","0,711","3,696","3,354","0,187","0,555","0,402","-3,566","-0,583","-0,715","2,803","-1,317","2,671","-3,618","-1,87","-2,028","-1,044","-2,423","0,734","1,151","0,649","-0,723","-0,01","-0,164","2,125","-1,459","-0,152","-1,506","0,077","3,376","0,099","0,607","0,011","-4,752","1,883","1,583","-4,261","-2,834","0,58","-0,292","-1,706","0,829","1,366","1,301","0,852","-2,601",19,64,"menu6, menu7, menu2"
657dfe071daf7d7ac806179aa,10,"1.531,142","312,53","159,814",TURKCELL,xiaomi,"-2,035","0,823","0,019","-0,209","3,602","2,935","0,42","0,384","0,925","-3,439","0,085","-0,045","3,408","-0,521","2,218","-2,451","-1,506","-1,329","0,2","-0,952","1,538","1,188","-1,62","-0,237","-0,169","1,175","1,796","-2,186","0,01","-1,215","0,121","3,066","-0,905","0,396","1,088","-6,629","2,24","1,047","-3,773","-1,825","2,026","-1,606","-1,465","-0,001","0,174","0,928","-0,978","-2,47",21,69,"menu6, menu2, menu1"
fb944ce0b0551c4c35cda702a,10,"1.530,091","334,152","147,349",TURK TELEKOM,HUAWEI,"-2,177","1,494","0,049","0,939","4,803","3,024","0,733","-0,269","0,503","-3,4","-0,523","1,798","2,004","-2,027","2,994","-1,464","-1,727","-2,6","-1,078","-3,139","1,055","1,515","-0,921","0,193","1,7","0,607","-1,092","-1,048","-0,027","-2,283","0,991","3,69","-0,824","1,542","0,597","-5,031","1,501","0,48","-3,096","0,248","0,018","-0,478","-1,952","-0,069","0,037","1,171","0,165","-2,534",13,36,"menu6, menu9, menu5"
a3ea0fce1c198c013524d6ca0,10,"1.529,155","149,592","43,848",TURK TELEKOM,samsung,"-1,591","1,828","-0,694","0,605","3,709","4,608","0,525","0,539","2,041","-4,57","0,573","-0,14","0,605","-1,859","1,552","-3,228","-0,709","-2,582","-0,279","-2,408","-0,413","1,14","-0,109","-1,03","0,169","0,721","1,758","-0,837","-0,236","-0,337","0,822","2,718","0,782","1,309","1,205","-6,355","1,664","0,232","-2,342","-1,311","-0,053","-0,546","-0,315","0,561","0,746","2,132","-0,36","-4,115",16,67,"menu6, menu2, menu1"
1edda5e0306cf55ce12d51a3d,10,"1.528,678","355,84","164,888",TURK TELEKOM,samsung,"-2,017","1,551","0,279","-0,962","4,125","2,093","-0,044","1,035","-0,017","-2,691","-0,442","-1,444","2,919","-1,284","3,68","-2,779","-2,194","-1,878","0,263","-1,831","2,493","-0,183","-0,481","-0,121","1,441","1,077","2,345","-2,081","0,161","-1,158","-0,657","2,565","0,246","1,257","-0,426","-6,065","2,012","0,238","-3,962","-1,435","2,173","-0,504","-0,162","0,533","0,719","0,199","-0,586","-2,425",22,60,"menu9, menu2, menu6"
b1523ce82091168e8c9b97bd4,10,"1.527,045","441,223","129,758",TURKCELL,HUAWEI,"-1,468","0,77","0,948","-1,53","4,745","2,439","0,545","-0,604","0,377","-2,522","-0,401","0,534","3,765","-0,378","2,156","-1,93","-1,161","-2,654","-0,566","-1,775","2,204","0,128","-0,538","-0,591","0,412","0,206","1,082","-1,94","0,653","-1,944","0,475","3,383","-0,69","0,631","0,774","-6,728","1,296","0,428","-1,87","-1,456","1,917","-1,353","-1,508","-0,466","0,323","1,798","-0,743","-2,445",20,50,"menu6, menu2, menu5"
00a99ba6c8a61ff120c179fae,10,"1.525,211","54,317","42,115",BIMCELL,HONOR,"-2,077","1,988","0,218","-0,584","4,024","3,208","0,161","-0,967","1,008","-3,047","-0,956","-0,254","3,53","-1,445","2,064","-1,854","-1,388","-2,504","-0,656","-0,976","1,765","-0,106","-1,027","-0,19","0,494","0,066","2,365","-1,475","-0,023","0,197","1,601","2,685","-0,159","0,344","0,944","-6,791","1,235","0,391","-2,174","-2,745","0,994","-1,577","-0,497","0,523","0,656","0,155","0,288","-2,281",27,76,"menu6, menu4, menu9"
3902e51a2d53351d75a83ea60,10,"1.524,888","733,562","350,851",TEKNOSACELL,samsung,"-2,807","1,68","-0,043","-1,474","4,334","1,17","1,539","-0,076","0,922","-1,278","-0,796","-1,332","3,295","-0,709","2,519","-1,74","-0,706","-1,615","0,017","-2,296","3,024","-1,386","-1,099","-0,099","1,165","0,207","2,02","-2,027","0,989","-2,072","0,474","2,634","0,707","0,916","-0,125","-6,966","1,899","-0,206","-2,321","-0,905","1,271","0,147","-1,445","0,053","0,432","0,15","-0,64","-2,627",19,60,"menu2, menu4, menu1"
290700efad45d78cd03131e2a,10,"1.522,972","604,669","234,294",TURKCELL,samsung,"-0,071","1,734","0,276","-0,713","3,712","2,408","0,423","1,002","-0,73","-3,727","-0,67","-0,64","2,154","-1,579","2,59","-2,319","-2,916","-0,656","0,812","-2,511","2,658","1,478","0,989","-1,526","0,954","0,112","2,913","-1,67","-0,84","-1,529","-0,124","2,374","-0,56","1,294","-0,104","-6,185","1,201","1,695","-3,451","-0,01","0,644","-0,744","-1,543","-0,469","2,126","0,669","-0,086","-3,266",16,80,"menu6, menu2, menu1"
f844688e37702827a4e2a21e1,10,"1.515,122","243,813","208,356",TURK TELEKOM,asus,"-3,421","2,169","-0,073","-0,03","3,3","1,886","0,719","0,354","1,195","-4,252","-1,04","-0,674","3,255","-1,536","2,335","-1,849","-2,968","-2,657","0,605","-2,552","0,831","2,158","-0,4","-0,617","0,791","0,746","2,031","0,583","0,761","-1,12","-0,308","2,749","-1,231","1,49","0,838","-6,432","0,955","0,104","-2,548","-0,674","1,02","-1,035","-0,874","1,773","0,795","2,178","-1,272","-2,097",23,60,"menu6, menu2, menu4"
b039c6c93d5c1ee2268c5df69,10,"1.508,806","160,126","119,143",TURKCELL,Apple,"-1,482","1,034","-0,395","0,507","2,486","2,991","1,389","1,448","1,397","-5,137","-0,317","1,695","2,779","-0,539","2,453","-0,629","-2,338","-1,327","1,101","-1,171","0,14","1,958","0,071","0,323","-0,534","-1,37","0,287","-1,533","1,107","-0,997","1,923","2,47","-1,667","-0,329","1,374","-6,468","0,532","1,33","-1,641","-1,142","2,139","-3,251","-3,551","1,736","-2,009","1,848","-1,326","-1,778",22,41,"menu6, menu2, menu4"
568211d181c0d18528a540ecb,10,"1.507,343","386,032","56,327",TURKCELL,Apple,"-1,085","1,893","-0,437","0,93","4,122","2,339","1,107","1,031","1,658","-4,287","-1,02","2,658","2,69","-1,592","3,13","-2,3","-1,915","-1,652","-1,604","-1,532","0,92","1,523","-0,984","-0,761","0,44","-0,686","0,801","-2,028","-0,573","-1,572","2,439","2,651","-1,155","1,385","1,271","-5,435","0,695","1,346","-2,791","-0,548","0,541","-0,637","-3,761","0,033","-0,217","1,726","-0,15","-2,54",20,48,"menu6, menu2, menu5"
f56d7e6f4a8c94c616603113c,10,"1.503,29","570,106","206,855",VODAFONE TR,samsung,"-1,312","1,946","0,747","-2,031","2,473","2,714","0,462","1,124","0,197","-2,277","-0,98","0,482","3,743","-0,993","2,608","-2,654","-0,598","-1,655","-0,096","-2,873","2,488","-0,178","-0,584","-0,449","1,858","-0,345","1,116","-2,179","1,201","-1,924","-0,802","2,849","-0,023","0,47","-0,584","-6,304","1,462","0,201","-2,374","-1,452","2,94","-0,965","-1,05","-0,612","0,615","1,749","0,516","-4,088",25,51,"menu6, menu3, menu2"
94bc716ee3f3119e824bfa034,10,"1.495,336","443,29","142,135",TURK TELEKOM,OPPO,"-2,55","1,941","-0,948","-1,553","3,842","1,622","0,821","0,072","0,677","-4,423","-1,293","-1,575","1,826","-0,294","3,808","-2,258","-1,212","-2,705","0,517","-0,268","0,228","2,501","-0,325","1,159","0,032","-0,957","0,978","0,089","0,345","-1,257","-0,255","4,045","-0,558","0,801","1,181","-5,456","1,778","0,221","-3,247","-2,508","1,625","-0,123","-2,089","2,08","0,514","0,846","-0,71","-2,821",18,38,"menu6, menu7, menu5"
a174ed88d5d38d82fc617c823,10,"1.494,725","408,219","312,516",TURKCELL,Apple,"-1,619","1,091","1,096","-1,608","4,644","1,891","0,637","0,18","0,113","-3,005","-0,463","-0,591","2,658","-1,287","4,204","-2,7","-0,811","-2,094","-0,495","-1,923","2,164","1,644","-1,116","-0,663","0,259","-0,072","0,477","-1,46","0,412","-1,613","-0,292","3,292","0,507","0,054","-0,452","-5,434","2,26","0,065","-4,19","0,236","1,759","-1,245","-1,042","0,655","0,643","0,602","-0,043","-2,439",33,59,"menu6, menu2, menu4"
a38432fef32fdd287627ce7b2,10,"1.493,852","139,356","62,194",TURKCELL,samsung,"-2,717","2,054","0,263","0,1","3,135","2,791","-0,467","0,463","1,551","-4,266","0,432","-0,501","2,935","-1,329","1,811","-3,081","-2,101","-3,325","1,04","-1,741","1,111","1,243","-0,655","-0,257","0,434","0,279","2,146","0,109","1,709","-0,699","0,548","2,989","-0,516","0,883","2,23","-5,717","0,595","1,201","-2,936","-2,892","0,888","-1,759","-1,602","0,913","1,111","0,894","-0,674","-3,312",18,69,"menu6, menu2, menu1"
3a90788e34be57960f05b1645,10,"1.491,806","264,988","122,628",VODAFONE TR,samsung,"-1,521","1,659","-0,633","-1,128","4,192","2,824","1,457","0,255","-0,047","-3,606","-0,369","0,497","3,177","-0,424","2,382","-2,645","-1,243","-1,838","0,209","-1,466","1,77","0,013","-1,062","-0,553","1,778","0,38","1,544","-1,564","-0,654","-1,832","0,483","2,766","-0,898","1,383","-0,123","-6,548","1,225","0,187","-2,136","-1,31","1,798","-0,731","-1,681","-0,284","0,6","2,509","-0,184","-3,606",25,50,"menu3, menu2, menu5"
ed5a458dff2ae35f2b335d370,10,"1.491,396","417,845","374,339",TURK TELEKOM,xiaomi,"-2,982","1,635","0,266","0,534","4,316","2,828","-0,694","0,292","0,666","-3,742","-0,439","0,602","3,57","-1,417","3,126","-1,766","-3,967","-2,137","-0,764","-1,493","1,131","2,744","-0,944","-0,051","1,78","1,332","0,932","-0,907","-0,237","-1,634","0,653","2,6","-0,469","0,691","0,777","-5,638","1,141","1,023","-2,516","-1,319","0,103","-2,332","-0,916","1,328","-0,877","0,719","-0,575","-1,48",32,86,"menu2, menu4, menu5"
72930c3a0fd2affb76d9a1e33,10,"1.490,478","503,144","472,808",TURK TELEKOM,xiaomi,"-1,744","2,736","-0,045","-1,051","4,624","1,111","0,541","0,119","0,666","-3,626","-1,011","-1,896","2,558","-1,002","3,793","-2,102","-3,784","-2,555","1,001","-1,877","1,057","0,947","-1,269","-0,357","1,658","-1,156","1,181","-0,796","0,888","0,221","0,841","3,456","-0,039","0,467","0,03","-5,913","0,946","1,342","-2,258","-1,471","1,299","-1,249","-0,979","1,055","0,532","0,838","-0,379","-1,792",17,48,"menu6, menu8, menu4"
b8510e91ff76843bd68424751,10,"1.484,361","280,476","70,035",TURK TELEKOM,asus,"-1,835","2,105","0,443","-0,061","4,142","2,512","0,63","0,618","1,692","-4,378","0,023","-0,636","2,24","-1,584","3,186","-1,339","-2,599","-2,28","-0,103","-1,077","1,577","1,83","-1,405","-1,242","-0,218","-1,321","0,394","-1,192","0,347","-1,402","0,742","3,463","-0,071","0,972","0,26","-6,138","1,175","1,017","-1,812","-1,554","1,86","-1,247","-0,778","0,774","1,498","0,561","-1,888","-2,717",27,42,"menu2, menu4, menu5"
fbb1fdbad142ebd205a57ed9f,10,"1.481,188","232,078","151,761",TURKCELL,samsung,"-1,85","1,31","1,53","-0,35","4,329","2,494","0,992","-0,784","-0,526","-3,744","-0,788","-1,145","4,021","-1,259","1,986","-2,032","-1,603","-1,14","-0,503","-1,044","2,106","-0,301","-0,991","-0,162","1,264","0,138","1,266","-2,953","0,095","-0,991","1,15","3,14","0,539","0,364","-0,423","-5,84","1,663","1,144","-2,638","-1,308","0,457","-2,759","-2,038","1,876","1,134","0,919","-0,487","-1,844",15,43,"menu9, menu2, menu4"
23536d80495ae05e2d818ed19,10,"1.481,012","108,933","78,237",TURKCELL,OMIX,"-1,134","2,272","-0,903","-1,919","5,136","2,11","0,543","0,981","-0,023","-3,279","-0,22","-1,592","1,463","-0,996","3,048","-1,244","-2,071","-1,867","0,033","-2,433","2,033","-0,513","-0,049","-0,211","-0,068","0,624","1,793","-1,225","-0,81","-0,791","-0,178","3,4","-0,411","2,192","0,95","-6,053","2,318","0,497","-3,584","-0,751","0,927","-0,958","-1,456","0,171","0,745","1,145","-0,1","-2,566",19,59,"menu9, menu2, menu4"
4e0e112300f3a849abf2eedf0,10,"1.479,407","121,624","61,288",VODAFONE TR,Apple,"-2,237","1,686","0,111","0,356","2,973","1,438","0,85","-0,194","0,178","-3,261","-0,907","-1,519","3,834","-0,967","3,116","-1,778","-1,61","-1,112","0,874","-1,194","2,323","1,342","-2,43","0,269","0,605","0,29","2,043","-1,467","0,747","0,586","0,608","2,316","-1,022","0,267","-0,276","-6,802","1,366","1,821","-3,299","-0,634","1,869","-1,873","-1,446","-0,073","1,442","-0,217","-1,111","-2,352",35,56,"menu6, menu8, menu4"
b812f7eca5e54cc0dd4956450,10,"1.478,653","260,478","183,192",TURKCELL,Apple,"-2,651","2,74","-0,033","-0,542","3,265","2,175","0,474","0,018","1,376","-3,513","-0,194","0,117","3,741","-0,562","1,929","-2,689","-2,652","-2,287","0,545","-3,551","1,447","-0,264","0,293","-0,058","1,282","1,307","1,864","-1,417","1,182","-0,321","0,397","2,47","-0,361","1,205","1,868","-6,219","0,145","0,991","-2,289","-2,499","1,213","-1,607","-2,092","0,828","-0,068","1,774","-0,734","-2,143",21,53,"menu9, menu2, menu1"
ecbb44e34fcb420d2182a0b9f,10,"1.476,553","567,02","159,292",TURKCELL,samsung,"-2,857","1,229","0,436","-2,384","3,781","2,336","-0,172","0,119","0,841","-2,935","-2,004","-0,461","2,702","-0,24","3,129","-2,235","-1,202","-2,64","0,101","-1,577","1,836","0,949","-0,543","-0,044","0,989","1,986","2,732","-0,268","-0,092","0,309","-0,601","2,165","-0,198","0,3","1,403","-6,168","2,42","0,021","-4,301","-1,98","0,863","-0,569","-0,983","-0,154","0,518","1,499","-0,439","-2,682",19,84,"menu6, menu2, menu1"
ec29ea5ea335bb65a5a4330e8,10,"1.476,064","688,713","98,497",TURKCELL,Apple,"-1,45","2,371","1,125","1,311","2,701","0,646","-0,09","1,195","0,034","-4,366","-0,071","-3,397","3,018","-0,357","3,511","-2,726","-2,231","-1,741","1,599","-3,083","1,973","0,866","0,032","-1,047","0,033","1,031","2,685","-1,208","0,872","0,155","-0,07","1,53","-0,633","0,781","0,062","-6,377","0,819","2,71","-1,896","-0,832","0,754","-1,927","-0,326","-0,103","1,081","1,001","-0,205","-3,608",41,72,"menu6, menu2, menu8"
6fb6fe8e8bd3d42178d27dc62,10,"1.474,597","636,264","65,848",TURKCELL,Apple,"-2,009","0,979","0,694","-0,794","4,423","1,921","1,069","0,263","-0,407","-2,489","-0,889","-0,794","2,698","-1,748","2,365","-2,286","-1,186","-2,579","-0,413","-1,113","3,321","0,969","-2,137","-2,018","1,37","1,543","1,075","-0,804","-0,711","-0,883","0,726","3,305","-0,39","1,298","0,347","-6,091","1,62","0,297","-2,641","-0,313","1,166","-1,072","-0,924","0,444","2,2","0,686","-1,421","-2,88",17,48,"menu2, menu4, menu5"
000e6503fff99daf9c0727916,10,"1.474,164","156,201","93,999",TURK TELEKOM,Redmi,"-0,621","2,59","-0,702","-0,981","4,268","1,42","1,053","0,151","0,041","-3,771","-0,838","-1,542","3,572","-1,413","2,726","-2,588","-1,489","-1,265","0,115","-2,411","2,238","-0,11","-1,978","-0,117","1,401","-0,347","1,576","-1,767","0,454","-0,435","0,427","3,158","-0,383","0,856","-0,58","-6,487","1,854","0,69","-2,075","-0,446","1,272","-1,367","-0,827","0,429","0,28","0,379","0,715","-1,944",21,41,"menu6, menu3, menu1"
db3886a8f4420ee0e914fd693,10,"1.469,322","155,532","56,633",TURK TELEKOM,samsung,"-2,756","1,858","-1,386","-0,998","1,729","-0,264","0,901","-0,421","0,98","-5,413","-1,531","-0,787","3,061","-1,108","3,549","-0,977","-3,102","-1,57","2,181","-1,542","0,709","2,753","0,272","0,496","-0,136","0,439","1,734","0,692","1,126","0,393","1,876","2,582","-0,505","-0,005","1,123","-5,24","1,101","2,099","-3,998","-1,349","1,299","-1,72","-2,921","1,905","0,271","1,445","-1,398","-2,05",21,42,"menu6, menu2, menu4"
8c4d31fbd03c8cf9ed029c301,10,"1.468,683","115,989","45,834",TURK TELEKOM,Lenovo,"-2,115","0,824","-0,412","-1,129","3,967","2,282","0,575","0,898","0,225","-2,698","-0,488","-0,978","3,327","-1,383","4,22","-1,221","-1,012","-1,158","0,341","-1,75","1,045","0,711","-0,736","0,016","0,365","-0,311","1,729","-1,468","0,93","-2,112","-0,865","3,84","-0,056","0,501","0,403","-6,303","1,609","0,704","-3,269","-1,198","2,1","-1,195","-1,4","-0,414","0,108","1,025","-0,579","-2,671",25,46,"menu3, menu2, menu4"
8028fadf541effddd20efd3c1,10,"1.463,507","732,135","87,067",TURKCELL,Redmi,"-2,533","0,651","-0,211","-0,201","3,901","1,954","0,707","0,742","-0,029","-2,753","-0,146","-0,747","2,66","-1,976","3,699","-2,043","-0,821","-2,266","0,73","-2,114","2,355","0,887","-1,912","-0,363","2,121","1,264","2,137","-0,977","-0,599","-1,884","0,492","2,485","0,132","1,596","-0,404","-6,447","1,466","0,369","-3,932","0,833","1,278","-0,584","-1,51","-0,705","0,878","0,924","-0,462","-2,253",31,63,"menu3, menu2, menu4"
fa30a98a296db1b3f5597e777,10,"1.459,886","108,582","55,118",TURKCELL,samsung,"-0,402","2,708","-1,125","-2,089","2,408","2,658","0,305","-0,516","0,286","-3,483","-1,349","0,185","2,892","-0,471","2,66","-1,576","-1,281","-0,075","-0,921","-3,708","1,478","1,301","1,091","0,039","0,863","-1,425","0,91","-2,158","1,354","-1,091","0,352","2,688","0,039","0,457","-0,807","-6,35","2,379","0,94","-2,668","-1,385","0,26","-2,388","-0,981","2,538","0,805","1,908","-0,127","-2,31",10,39,"menu6, menu2, menu5"
09c3b827d40f82a0e90300c49,10,"1.451,678","553,171","89,318",TURK TELEKOM,Redmi,"-1,295","1,812","0,651","0,696","2,329","2,849","0,553","2,442","2,247","-4,18","0,004","1,308","3,198","-1,285","1,683","-1,735","-1,972","-3,139","-1,585","-2,733","1,082","2,967","0,049","-1,401","1,517","-0,757","-1,254","-0,705","0,786","-2,021","0,346","2,615","-0,997","1,298","1,698","-6,283","0,071","1,444","-1,649","-0,255","0,487","-1,527","-1,083","1,019","0,626","1,909","-2,376","-3,262",27,42,"menu2, menu4, menu5"
bcf82636f3192eb76bd9faa61,10,"1.447,611","568,462","81,029",TURK TELEKOM,samsung,"-0,08","1,936","-1,943","-3,195","4,122","1,795","0,854","0,438","-0,037","-4,377","-0,408","0,038","3,227","-1,263","2,328","-1,588","-1,314","-2,538","-0,185","-1,515","3,198","0,795","-1,503","0,244","0,305","-0,941","1,515","-2,794","0,75","-0,033","1,061","3,148","0,263","1,377","-0,277","-4,795","1,517","-0,146","-3,333","-0,87","2,49","-1,581","-1,586","1,32","-0,339","2,252","-0,979","-2,216",22,45,"menu6, menu7, menu1"
cbe3fad438dc4aab9d9b0961b,10,"1.445,441","424,078","160,563",VODAFONE TR,samsung,"-3,163","1,796","-1,098","-0,62","3,266","1,699","1,477","0,33","0,811","-3,547","-0,246","-1,203","2,466","-1,475","3,137","-0,832","-0,87","-1,489","1,623","-1,134","2,272","0,665","-0,815","-0,237","-0,761","-0,505","3,058","-2,027","1,14","-0,796","1,675","2,021","-0,197","-0,433","0,427","-6,493","2,325","1,25","-3,793","-1,2","1,519","-1,505","-2,134","0,646","0,489","0,861","-0,382","-2,717",27,54,"menu2, menu4, menu8"
a3beabe3134d38586862496ca,10,"1.440,849","516,211","175,752",VODAFONE TR,Sony,"-1,579","1,549","-0,214","-0,241","1,823","2,486","1,641","0,746","2,409","-4,974","1,653","0,041","3,107","0,114","1,99","-1,542","-1,292","-2,716","0,367","-0,943","0,724","1,548","0,607","-0,41","0,32","-1,254","-0,704","-0,232","1,759","-1,359","1,986","2,315","-1,037","-0,262","2,891","-6,369","-0,391","1,586","-0,433","-2,714","1,439","-2,614","-2,838","0,892","-0,937","2,329","-2,502","-3,455",24,52,"menu3, menu4, menu5"
fb35505fe8795cf9d0a919bc7,10,"1.440,76","573,06","296,367",TURKCELL,samsung,"-2,113","2,195","-0,493","-0,147","3,657","2,419","1,147","0,812","1,127","-4,411","0,485","-0,018","2,606","-1,203","2,607","-3,002","-2,206","-1,713","0,813","-1,019","0,826","1,902","0,43","-1,307","-0,372","-0,178","1,713","-1,476","0,34","-0,603","0,408","3,023","0,44","0,038","1,559","-5,931","0,671","1,298","-3,795","-2,556","1,598","-1,926","-2,405","1,813","-0,174","2,114","-0,939","-2,259",14,50,"menu6, menu2, menu5"
